"omega","alpha1","beta1","shape"
0.000448379579848525,0.171017754702248,0.755267539823607,13.1446910213188
0.000330391023050991,0.118882974695329,0.813372153862555,14.7206280856023
0.000443578145941174,0.133550091104418,0.762946990447155,99.9998972095032
0.000222627671538039,0.157203313453565,0.802182913033889,16.1620398870126
0.000399973940668396,0.130663147323207,0.797266563522065,8.19905734564271
0.000424530995539767,0.184028856865574,0.736968638840749,15.1275658921748
0.000630490284637224,0.159707255341994,0.707590312313386,35.2381618904671
0.000521792198679948,0.168595490784504,0.712716619667988,8.16174012315346
0.000873453419527646,0.198419920318326,0.666890085971769,99.9970790720501
0.000582024837143508,0.163454231786528,0.702803724159715,99.9990898609377
0.000793986511213529,0.141089231285458,0.711120947242694,18.402640638354
0.000674332215868015,0.203612969106296,0.673477538440546,16.5015226129097
0.000554730767132855,0.15292973849585,0.738201741485651,32.8697945950594
0.000425839338807556,0.125233347109764,0.800210465306526,27.8882704257607
0.000307878795103414,0.12715771237821,0.808851011174403,19.9431367826629
0.000249590792301949,0.137941865519175,0.810086042488126,34.2562462144948
0.000412632918275522,0.127046216248742,0.745829923170563,91.9960960148029
0.000272187168843206,0.118021659857531,0.829413877782956,35.6766204496794
0.000372308331235813,0.16539335109759,0.767722032821635,14.4147114902485
0.000194725426061139,0.12608461761623,0.839735388488667,14.3280783886715
0.000420108257276486,0.153514056902295,0.785402883692177,8.7675558560145
0.000634703988472367,0.188818659706931,0.680091858457097,13.0977404930043
0.000325546073168797,0.204372726452761,0.75810389409751,21.9911252878166
0.000312053582622089,0.123005396677076,0.796007931755175,28.114740020786
0.00109060336033209,0.157246863871768,0.566896057651662,19.4192069760738
0.000602031752347661,0.149508112971183,0.718615403874168,25.7956230733396
0.000389886371849678,0.228656446035628,0.707280394814773,19.7261612977408
0.000316320776851085,0.15217211737875,0.776332731671812,99.9608892058073
0.000375043784760818,0.162260542028078,0.766683453703695,39.8408115345135
0.000551458009273567,0.17811160421238,0.720208387343552,41.2930884682908
0.000624864510099816,0.131324537268556,0.694174145480841,17.7390070689811
0.000611748194827839,0.133591467983569,0.70067134943642,33.823147014186
0.000311008344703685,0.105093908290344,0.818923512894337,21.9572292573597
0.00060502897053079,0.144613127297182,0.704225931022356,99.7863803041597
0.00034789163094095,0.149061136061841,0.799040079049841,31.9240458302755
0.00027747490840189,0.102471776205109,0.821045060351548,23.1344569845627
0.000692996814791732,0.152854268110459,0.701403226598988,52.6605221494667
0.000370854537660181,0.136564499150906,0.786989875715571,20.3967147918897
0.000755650629558257,0.16449808203445,0.66725370554563,30.4603774205472
0.000930494945398446,0.172679237322103,0.63896116985352,26.238527888581
0.000327508663885904,0.160248603281164,0.782512394220072,36.0811639361151
0.000485598873463801,0.132315367167354,0.748010197948804,99.9999370950548
0.0005417514687948,0.139853551157838,0.734801313806449,30.0428704865346
0.000281211823951687,0.134218523073168,0.812262861117384,58.5609233112068
0.000416718006226761,0.139909768463778,0.779250761056473,12.4266827494907
0.000280692327501584,0.145279237924358,0.800703763392905,11.6000478610967
0.000219255780103678,0.107739538850119,0.843951681220867,27.87490159498
0.000365940380137344,0.160209656810347,0.77597754728685,16.9806315922135
3.97842014630042e-06,1.34651041103689e-10,0.998999943618758,12.3220356325696
0.000239563183887759,0.0992091873042074,0.863815297246505,12.7608872453061
0.000348600621566894,0.138955254484182,0.795258794983878,11.8540579392027
0.000264628517855532,0.107461702988063,0.84062025778601,10.1214418405431
0.000382079866286327,0.179097655418245,0.751930503682869,44.1856268572691
0.000558694190329747,0.132391860923368,0.740886852565591,14.0333916283966
0.000409112651859847,0.154987578185872,0.760731851821174,37.3128683830422
0.000363972164140493,0.144985524982074,0.776056546182874,19.0563160407888
0.000341680385664298,0.0903616275159243,0.837152043569488,17.2798537084461
0.000449500253396633,0.125419771545673,0.773216185030469,18.3584688732212
0.000446657933307903,0.184206115660449,0.744281709609629,15.3613958759071
0.000228237900720391,0.0962655119928228,0.860154763169974,13.0097492439407
0.00041207163219336,0.164650328398821,0.75720127708408,13.3265382986346
0.000851932793902444,0.142259892099171,0.66827226823905,28.0993926249988
0.000624205907270039,0.129886069391033,0.735219871899118,72.6865414112115
0.00073731882165821,0.135692614336531,0.728539413491887,12.7116228473529
0.00044410438790899,0.158553442566574,0.7359454342976,99.9985015559623
0.000599041061744748,0.0877422446009607,0.791964079373265,46.8005189157674
0.000535534607319564,0.105493533759125,0.786738396795211,20.4607211846706
0.000584736830269568,0.144563959058063,0.710842893669253,10.3421644725946
0.000403310624484609,0.15506253036247,0.77417194838928,10.1756370385355
0.000538446515839379,0.183830574811858,0.708049639448026,30.0327285525622
0.000225184269991627,0.179534128348035,0.785150400994938,15.3955086575494
0.00026031297451278,0.118885261121711,0.832723052182542,14.9783769847624
0.00037645486237766,0.131091144738166,0.785033684091404,15.877455361158
0.000430060926357459,0.132911494857235,0.790220700826286,12.661204327286
0.00066540655809715,0.145259244468536,0.675630333253374,98.9138564768746
0.000371892986373663,0.104266408222127,0.806425687345811,14.3664966700078
0.000655288453264133,0.108433779720059,0.743423089935167,11.4303882901017
0.000375028069930836,0.131700160840216,0.769530876713612,19.5728893147683
